,country,name,releaseDate,issue,produce,theaterCount,tickets,ticketChangeRate,amounts,totalTickets,totalAmounts,week,week_amount
0,中華民國,美國女孩,2021-12-03T00:00:00,水花電影股份有限公司,"水花電影股份有限公司,寰亞電影製作有限公司,杰威爾音樂有限公司,G.H.Y. Culture & Media (Singapore)",78,25980,0.10159430122116689,6147472.0,48970,11632905.0,1206-1212,66005448.0
1,中華民國,美國女孩,2021-12-03T00:00:00,水花電影股份有限公司,"水花電影股份有限公司,寰亞電影製作有限公司,杰威爾音樂有限公司,G.H.Y. Culture & Media (Singapore)",78,13914,-0.46443418013856813,3298269.0,62884,14931174.0,1213-1219,39061776.0
2,中華民國,美國女孩,2021-12-03T00:00:00,水花電影股份有限公司,"水花電影股份有限公司,寰亞電影製作有限公司,杰威爾音樂有限公司,G.H.Y. Culture & Media (Singapore)",63,6484,-0.5339945378755211,1551712.0,69368,16482886.0,1220-1226,25759859.0
3,中華民國,美國女孩,2021-12-03T00:00:00,水花電影股份有限公司,"水花電影股份有限公司,寰亞電影製作有限公司,杰威爾音樂有限公司,G.H.Y. Culture & Media (Singapore)",63,6484,-0.5339945378755211,1551712.0,69368,16482886.0,1220-1226,25759859.0
4,中華民國,美國女孩,2021-12-03T00:00:00,水花電影股份有限公司,"水花電影股份有限公司,寰亞電影製作有限公司,杰威爾音樂有限公司,G.H.Y. Culture & Media (Singapore)",35,4270,-0.3414558914250463,1000959.0,73638,17483845.0,1227-0102,30376928.0
5,中華民國,美國女孩,2021-12-03T00:00:00,水花電影股份有限公司,"水花電影股份有限公司,寰亞電影製作有限公司,杰威爾音樂有限公司,G.H.Y. Culture & Media (Singapore)",16,2055,-0.5187353629976581,475134.0,75693,17958979.0,22_0103-0109,10268653.0
