,country,name,releaseDate,issue,produce,theaterCount,tickets,ticketChangeRate,amounts,totalTickets,totalAmounts,week,week_amount
0,中華民國,哭悲,2021-01-22T00:00:00,麻吉砥加電影有限公司,麻吉砥加電影有限公司,83,14147,0.18672930123311804,3222639.0,25830,5866901.0,0125-0131,12402139.0
1,中華民國,哭悲,2021-01-22T00:00:00,麻吉砥加電影有限公司,麻吉砥加電影有限公司,79,5729,-0.5950378172050611,1316180.0,31559,7183081.0,0201-0207,17826410.0
2,中華民國,哭悲,2021-01-22T00:00:00,麻吉砥加電影有限公司,麻吉砥加電影有限公司,58,1525,-0.7338104381218362,355649.0,33084,7538730.0,0208-0214,66230729.0
3,中華民國,哭悲,2021-01-22T00:00:00,麻吉砥加電影有限公司,麻吉砥加電影有限公司,15,558,-0.6340983606557377,128360.0,33642,7667090.0,0215-0221,82808342.0
4,中華民國,哭悲,2021-01-22T00:00:00,麻吉砥加電影有限公司,麻吉砥加電影有限公司,6,88,-0.8422939068100358,20180.0,33730,7687270.0,0222-0228,37856093.0
5,中華民國,哭悲,2021-01-22T00:00:00,麻吉砥加電影有限公司,麻吉砥加電影有限公司,2,11,-0.875,2240.0,33741,7689510.0,0301-0307,24890889.0
