,country,name,releaseDate,issue,produce,theaterCount,tickets,ticketChangeRate,amounts,totalTickets,totalAmounts,week,week_amount
0,中華民國,詭祭,2021-12-03T00:00:00,光譜映像有限公司,"臺北市政府,Lemming Film,THE NETHERLANDS FILM FUND (THE NETHERLANDS FILM PRODUCTION INCENTIVE),台北市電影委員會,財團法人台北市文化基金會,臺北市政府文化局,高雄人",13,1158,-0.19806094182825484,272282.0,2602,636141.0,1206-1212,66005448.0
1,中華民國,詭祭,2021-12-03T00:00:00,光譜映像有限公司,"臺北市政府,Lemming Film,THE NETHERLANDS FILM FUND (THE NETHERLANDS FILM PRODUCTION INCENTIVE),台北市電影委員會,財團法人台北市文化基金會,臺北市政府文化局,高雄人",12,122,-0.8946459412780656,27900.0,2724,664041.0,1213-1219,39061776.0
2,中華民國,詭祭,2021-12-03T00:00:00,光譜映像有限公司,"臺北市政府,Lemming Film,THE NETHERLANDS FILM FUND (THE NETHERLANDS FILM PRODUCTION INCENTIVE),台北市電影委員會,財團法人台北市文化基金會,臺北市政府文化局,高雄人",7,90,-0.26229508196721313,21865.0,2814,685906.0,1220-1226,25759859.0
3,中華民國,詭祭,2021-12-03T00:00:00,光譜映像有限公司,"臺北市政府,Lemming Film,THE NETHERLANDS FILM FUND (THE NETHERLANDS FILM PRODUCTION INCENTIVE),台北市電影委員會,財團法人台北市文化基金會,臺北市政府文化局,高雄人",7,82,-0.08888888888888889,18150.0,2896,704056.0,1227-0102,30376928.0
4,中華民國,詭祭,2021-12-03T00:00:00,光譜映像有限公司,"臺北市政府,Lemming Film,THE NETHERLANDS FILM FUND (THE NETHERLANDS FILM PRODUCTION INCENTIVE),台北市電影委員會,財團法人台北市文化基金會,臺北市政府文化局,高雄人",2,2,-0.975609756097561,525.0,2898,704581.0,22_0103-0109,10268653.0
