,country,name,releaseDate,issue,produce,theaterCount,tickets,ticketChangeRate,amounts,totalTickets,totalAmounts,week,week_amount
0,中華民國,青春弒戀,2021-11-19T00:00:00,長龢有限公司,"風度國際有限公司,中環國際娛樂事業股份有限公司,長龢有限公司,阿榮影業股份有限公司,台北市電影委員會,星泰國際娛樂股份有限公司,菊地健興業有限公司,天使放大股份有限公司,齊石傳播有限公司",58,4766,-0.36899245332980274,1146106.0,11502,2769453.0,1122-1128,7746814.0
1,中華民國,青春弒戀,2021-11-19T00:00:00,長龢有限公司,"風度國際有限公司,中環國際娛樂事業股份有限公司,長龢有限公司,阿榮影業股份有限公司,台北市電影委員會,星泰國際娛樂股份有限公司,菊地健興業有限公司,天使放大股份有限公司,齊石傳播有限公司",53,2212,-0.5358791439362148,531074.0,13714,3300527.0,1129-1205,78670840.0
2,中華民國,青春弒戀,2021-11-19T00:00:00,長龢有限公司,"風度國際有限公司,中環國際娛樂事業股份有限公司,長龢有限公司,阿榮影業股份有限公司,台北市電影委員會,星泰國際娛樂股份有限公司,菊地健興業有限公司,天使放大股份有限公司,齊石傳播有限公司",28,808,-0.6347197106690777,198709.0,14522,3499236.0,1206-1212,66005448.0
3,中華民國,青春弒戀,2021-11-19T00:00:00,長龢有限公司,"風度國際有限公司,中環國際娛樂事業股份有限公司,長龢有限公司,阿榮影業股份有限公司,台北市電影委員會,星泰國際娛樂股份有限公司,菊地健興業有限公司,天使放大股份有限公司,齊石傳播有限公司",19,169,-0.7908415841584159,40417.0,14691,3539653.0,1213-1219,39061776.0
4,中華民國,青春弒戀,2021-11-19T00:00:00,長龢有限公司,"風度國際有限公司,中環國際娛樂事業股份有限公司,長龢有限公司,阿榮影業股份有限公司,台北市電影委員會,星泰國際娛樂股份有限公司,菊地健興業有限公司,天使放大股份有限公司,齊石傳播有限公司",11,37,-0.7810650887573964,9083.0,14728,3548736.0,1220-1226,25759859.0
5,中華民國,青春弒戀,2021-11-19T00:00:00,長龢有限公司,"風度國際有限公司,中環國際娛樂事業股份有限公司,長龢有限公司,阿榮影業股份有限公司,台北市電影委員會,星泰國際娛樂股份有限公司,菊地健興業有限公司,天使放大股份有限公司,齊石傳播有限公司",4,6,-0.8378378378378378,1500.0,14734,3550236.0,1227-0102,30376928.0
